0.0487337	1.30602	1.23168	1.6184	2.79986	3.07109	3.31183	4.45803	4.92982	7.94797
0.944764	1.16164	1.84542	1.31135	2.36106	2.48853	3.46514	4.13654	4.85649	8.39538
0.131559	0.644907	1.50511	1.77727	2.19926	2.81196	3.58028	4.35833	4.25316	8.46569
0.495689	1.34507	1.76414	2.67907	2.57993	2.75485	3.58437	4.64427	4.70806	8.04745
0.727327	0.604146	1.31109	1.89688	2.51527	3.65889	4.23786	4.38643	5.67135	8.43437
0.860923	1.07975	1.33137	1.68018	2.19913	3.1408	3.46147	4.47465	4.51424	8.20171
0.00871163	1.20172	1.09507	2.54146	1.94118	2.67874	3.06149	4.1176	5.05073	7.62164
0.0081271	1.07974	1.48517	2.03145	2.13531	2.63515	3.60374	3.69303	5.49066	8.27708
0.002299	0.619555	1.50995	2.78302	2.38631	2.89429	3.39667	3.65135	4.97684	8.07221
0.336195	1.04581	1.03477	2.23988	2.66429	3.03504	3.6533	3.63675	5.07386	7.88041
0.0986603	0.335717	1.32613	1.31576	3.04493	2.47336	3.64754	4.12565	4.61369	8.11846
0.0310278	0.357794	1.37438	1.98584	2.77338	3.09135	3.11821	3.89059	4.39123	7.45087
0.891464	0.376824	1.17916	1.95758	2.3581	3.25175	3.32599	3.9157	4.36652	7.30167
0.134424	0.765586	0.931352	1.88326	2.58543	2.62194	3.39019	4.15512	4.82121	7.88136
0.166026	1.23664	1.02286	1.70617	2.9675	2.67103	2.88378	4.59658	4.88677	8.26579
0.030237	0.944242	1.13219	1.37443	2.19746	2.741	3.66329	4.40691	4.40869	8.3669
0.241465	0.730201	1.41681	1.58381	2.52448	3.98923	2.81	3.52875	4.72557	7.85648
0.163605	0.565762	1.37674	2.02386	2.24625	2.63698	3.35417	4.20283	5.00996	8.62119
0.377501	0.622389	1.89932	1.73908	2.19193	2.27878	3.53435	3.98187	4.99968	8.14111
0.103095	0.688576	1.53986	1.91509	2.56979	3.04282	3.55593	4.09985	4.01068	7.51398
0.000289339	0.637423	1.194	2.45317	3.24455	2.83072	3.77759	4.47218	5.13352	7.40036
0.592258	0.965195	1.78185	1.36684	2.30144	2.31962	3.08051	4.21021	5.12675	9.02634
0.843845	1.67938	1.39598	1.74366	2.14322	3.13179	3.39567	3.66842	4.78434	8.58521
0.0200432	1.11902	1.59358	1.76364	2.38143	3.5109	4.0414	4.39836	5.61901	7.848
0.00966967	0.482927	1.08826	2.16926	2.60641	2.9423	3.72677	4.46644	4.94427	8.70889
0.701549	0.465888	1.42685	2.3691	2.46675	3.21364	3.53735	3.7839	4.46994	7.90915
0.61048	0.949802	1.36344	1.89242	1.85776	3.18803	3.54545	4.22487	4.11253	8.45507
0.212055	1.59987	1.21946	1.63969	3.01106	2.39687	3.91174	3.82134	5.04272	7.48187
0.670802	1.08394	1.03765	2.11178	2.77021	3.94324	4.13102	4.54611	4.68566	7.62765
0.238589	1.5084	0.662598	1.80815	3.04446	3.05945	3.95383	4.18719	4.56364	7.65026
0.00232771	0.512118	1.07883	1.29773	2.4724	3.05484	4.23736	3.63419	4.2461	7.18608
0.117987	0.88876	1.26892	2.66544	2.80292	2.58418	2.79544	3.90602	4.6191	8.46695
0.110498	0.425413	1.23181	1.95631	3.37096	2.92067	3.12551	5.07055	4.24121	8.2148
0.276179	0.829691	1.11722	1.99004	2.11512	2.24879	3.61479	3.69859	4.99574	8.17864
0.407909	0.270971	1.04613	2.13686	2.37638	2.98563	3.42987	4.13813	4.60485	8.16164
0.881887	1.14391	1.43488	1.81911	2.86114	3.48144	3.98673	3.57691	4.25347	8.22017
0.265144	0.77524	0.939153	2.19134	2.56823	2.1976	4.31393	3.91771	5.00329	7.70256
0.284583	0.943298	0.796675	1.72034	2.4275	3.03647	4.45755	3.67177	4.67463	7.51486
0.649109	1.15959	0.964992	1.14473	2.59797	3.1404	4.19162	3.87508	4.95297	8.05873
0.00908399	0.610692	1.30391	2.04919	2.16949	2.28509	3.9501	3.87713	4.72479	6.9995
0.0976261	0.435281	1.40176	1.59914	2.82063	2.59774	3.1884	3.9519	5.13942	7.70036
0.452746	1.04732	1.3702	1.29135	2.34787	3.07479	4.22029	4.25026	4.36903	8.27378
0.19096	1.06968	1.58108	1.70013	2.54705	2.82129	4.26228	3.74329	4.46682	8.63174
0.00381645	1.23001	1.13506	2.04155	2.51789	3.16617	3.6564	5.02388	4.59799	8.15988
0.0860345	0.796997	0.628762	2.26512	2.97209	2.8578	3.65285	4.09812	4.92004	8.17499
0.873113	0.953668	0.87304	1.52382	2.79823	3.42804	3.86395	4.0794	5.17323	8.11231
0.383069	0.292513	0.774531	1.37613	2.58312	2.95802	3.62155	3.90295	4.65823	7.92264
0.093368	0.407849	0.958361	1.83642	2.14415	3.17318	3.66386	4.02416	4.33086	8.60179
0.115088	0.546209	1.57841	2.27776	2.60391	2.83996	4.03381	4.96558	4.86735	8.37819
0.263752	1.31573	1.97088	1.87036	2.52395	2.95416	3.30619	3.99265	5.01362	8.42134
0.0827653	1.33279	0.556014	2.51243	2.80181	3.25653	3.44641	4.70489	3.82718	7.2871
0.0863041	0.595648	1.54996	1.58461	2.66284	2.25852	3.21435	4.0331	4.25495	8.69598
0.51854	1.0928	1.32654	2.09705	2.51648	3.44857	2.97475	4.3572	4.77666	9.24385
0.657608	1.36807	1.19547	2.42678	2.58071	3.12358	3.60209	4.30479	4.9125	7.93443
0.157973	1.29972	1.43708	1.72105	2.31219	3.0336	3.17831	3.40062	4.30961	7.55819
0.0808485	0.396452	1.98391	1.96735	2.02626	3.49216	3.32345	4.17291	4.66503	8.16678
0.0497993	0.826426	1.15115	1.66739	2.59452	2.82153	3.45615	4.37054	5.21361	8.32545
0.0703797	0.486179	1.70481	2.07435	2.36677	2.84446	3.36894	4.06996	5.14572	7.32988
0.00520143	0.206996	1.37979	2.35943	2.04153	2.56703	4.43801	3.9652	4.86774	7.78142
0.0314865	0.993441	1.40706	2.30485	2.46812	2.35232	2.96091	3.92124	4.66631	8.41704
0.549616	1.12322	1.55529	1.51622	2.87153	3.59417	4.23825	3.55492	5.36182	8.64815
0.998474	0.245958	0.796354	1.58817	2.20117	3.21543	2.89546	3.81131	5.0375	8.25565
0.6057	0.483773	1.40628	1.47832	1.4612	2.57277	3.11451	4.08086	4.43252	8.27931
0.235667	0.981171	1.42825	2.08192	2.14895	2.78639	4.3515	4.35207	4.71974	7.80362
0.409666	0.574833	1.34403	1.76021	2.53621	2.81812	4.18349	3.90725	5.11726	7.99935
0.193966	0.994443	1.3807	1.55719	2.20484	2.43738	3.94988	4.21188	4.20512	8.04717
0.779854	0.489431	1.62555	2.15965	1.75451	2.54295	4.22724	4.39064	4.51799	8.27751
0.0376852	0.275603	1.21029	2.52237	2.57095	3.4899	3.53191	4.48783	4.70207	7.81909
0.0773143	0.728647	1.62614	2.05499	1.99962	4.05949	3.72046	3.72975	5.00639	8.15153
0.0822609	0.483558	1.27388	2.62811	2.58794	2.42913	3.99276	4.00282	4.6573	8.0243
0.160453	0.634479	1.57219	2.20337	2.23144	3.17405	3.85461	4.21427	4.50139	7.91265
0.0927203	0.270564	1.91275	2.23805	2.32274	3.4304	4.3616	3.69651	4.21335	7.71585
0.148309	1.26041	1.36174	1.60354	2.02124	3.18071	3.8575	3.70273	4.3644	8.01145
0.158968	0.761597	1.95459	2.08341	2.58708	2.38457	3.42143	4.00061	4.25045	8.89839
0.667529	0.857448	1.27374	1.55935	2.66896	3.1451	3.49469	4.36036	4.23828	7.18621
0.0059151	1.14481	1.72401	2.0068	2.69344	2.64836	3.80638	3.03234	4.55248	8.05787
0.777442	0.806362	2.53867	1.9102	2.69439	3.37181	3.81283	4.04592	5.01417	8.86585
0.405777	0.91249	1.51599	1.53279	2.5145	2.51971	3.22472	4.39054	4.72136	7.22939
0.573964	0.817374	1.10577	2.12349	1.59769	2.91811	4.04468	3.87253	4.69014	7.92201
0.339559	1.30048	1.78654	1.95658	2.45454	3.30164	3.72324	3.69797	4.97324	7.68423
0.248006	0.606406	1.16149	2.44733	2.63166	3.41815	3.86102	4.00494	4.54481	8.50416
0.294593	1.02233	1.33587	2.13994	2.91775	3.03383	3.48213	3.94724	4.54574	7.69853
0.907791	0.865629	1.10695	2.29521	2.50176	3.88674	3.73479	4.35278	5.37645	7.89161
0.251228	1.35083	2.19617	1.51553	2.23074	2.89053	3.51692	3.79761	4.95702	7.70321
0.0346084	0.843359	1.81445	1.81289	3.14176	2.64112	3.70246	4.2917	4.84763	8.07359
0.766202	1.08859	2.19694	1.93485	2.5029	2.39815	3.33131	4.36244	4.4869	7.45122
0.387025	0.778553	1.97453	1.62148	3.15786	3.35143	4.23677	3.86267	4.08045	6.97438
0.313271	0.85752	1.35616	1.94258	2.51795	2.79072	3.57825	4.31796	5.99573	7.91643
0.372866	1.19423	0.272254	1.38625	3.14227	3.57464	3.03247	5.00241	4.07716	7.17321
0.132823	0.681707	1.20328	1.54939	2.00347	2.81965	3.84769	4.33955	4.86396	8.07813
0.108592	0.509707	1.38005	1.93876	3.06212	2.39875	3.60176	4.28926	5.09029	7.51119
0.291853	0.853375	1.78165	1.45739	2.10402	3.14434	4.17817	3.92412	4.78429	9.36828
0.0239706	0.821334	1.61438	1.47091	2.52459	3.51751	3.80086	4.38713	4.04523	8.13246
0.218796	0.51878	0.853549	2.28847	2.80479	2.9214	2.99822	4.92941	4.31003	7.89574
0.0157633	1.07374	1.73987	1.29732	2.27213	2.44863	3.56967	4.50113	4.7458	7.14544
0.453127	0.742187	1.29588	1.13153	2.05806	2.93605	3.36659	3.7748	5.01814	7.54065
0.136081	0.824215	0.96943	1.91815	2.19593	3.22124	4.30495	3.79378	5.42155	8.65456
0.228246	1.30792	1.22189	1.71108	2.24397	3.00115	3.73529	3.60607	4.83499	7.25806
0.690609	1.18609	1.42908	2.1269	2.2307	2.85073	3.48661	4.08108	4.36719	7.79391
0.825732	1.99312	1.37647	1.91558	2.25692	2.92823	3.93745	3.19692	4.2388	8.15569
0.312979	0.921862	1.52132	1.92085	2.79115	3.30054	4.25108	3.71828	4.72286	8.44349
0.13502	0.625735	1.06012	1.82706	1.90238	2.68757	3.77609	4.17264	4.31562	7.09585
0.454333	0.734492	1.73371	1.96499	2.79678	3.38355	3.68959	4.05805	5.4021	8.10658
0.783075	0.907206	1.33533	2.29114	2.14647	3.18323	3.79249	3.31838	4.18168	7.60446
